,time,departure_city,arrival_city,departing_infected,arriving_infected
0,0,366,396,13,95
1,0,366,212,7,52
2,1,366,396,6,42
3,1,366,212,5,35
4,1,396,38,1,7
5,1,396,238,1,5
6,2,212,489,1,7
7,2,366,212,1,9
8,2,396,627,1,7
9,2,396,178,1,7
10,2,396,276,1,6
11,3,178,212,1,7
12,3,366,396,1,7
13,3,366,212,5,32
14,4,212,622,1,7
15,4,366,396,1,6
16,4,366,212,1,6
17,4,396,614,1,8
18,4,396,255,1,7
19,5,366,212,3,13
20,5,396,544,1,7
21,5,396,308,1,7
22,6,255,13,1,7
23,6,396,531,1,8
24,7,544,623,1,5
25,7,614,212,1,6
26,8,13,42,1,5
27,8,212,495,1,9
28,8,255,560,1,7
29,8,366,396,1,6
30,8,366,212,1,7
31,9,396,276,2,15
32,10,560,412,1,9
33,12,276,286,1,7
