,num_infected,cities_infected,num_interactions
0,4000.0,1,0
1,3996.0,3,2
2,3860.0,14,13
3,3816.0,30,23
4,3640.0,35,15
5,3464.0,43,22
6,3425.0,58,37
7,3390.0,66,37
8,3177.0,70,26
9,3128.0,75,39
10,2994.0,83,34
11,2897.0,82,36
12,2762.0,89,31
13,2665.0,87,33
14,2480.0,86,26
15,2391.0,88,39
16,2303.0,84,37
17,2227.0,85,35
18,2080.0,81,28
19,1952.0,79,28
20,1740.0,76,14
21,1614.0,77,19
22,1561.0,83,29
23,1443.0,78,18
24,1304.0,71,16
25,1213.0,72,17
26,1165.0,68,21
27,1090.0,68,19
28,988.0,65,14
29,930.0,61,16
30,942.0,64,25
31,858.0,61,12
32,809.0,59,15
33,735.0,57,11
34,685.0,52,12
35,648.0,53,12
36,589.0,50,9
