,num_infected,cities_infected,num_interactions
0,5000.0,1,0
1,5605.0,3,2
2,6171.0,13,13
3,7010.0,35,34
4,7636.0,54,41
5,8260.0,70,49
6,8955.0,80,52
7,9558.0,88,60
8,10473.0,100,79
9,11350.0,106,98
10,12049.0,113,86
11,13224.0,122,130
12,14466.0,130,129
13,15694.0,136,143
14,17194.0,142,160
15,19054.0,150,188
16,20552.0,160,205
17,22564.0,169,226
18,24552.0,175,250
19,26957.0,179,277
20,29345.0,184,288
21,31619.0,189,297
22,34306.0,199,357
23,37307.0,206,360
24,40596.0,210,408
25,44236.0,220,431
26,48282.0,226,461
27,52744.0,227,505
28,57808.0,229,540
29,63183.0,235,574
30,68974.0,234,588
31,75277.0,241,642
32,82293.0,249,679
33,89720.0,249,737
34,97831.0,253,757
35,106865.0,255,814
36,116848.0,264,876
