,num_infected,cities_infected,num_interactions
0,5000.0,1,0
1,5576.0,4,3
2,6157.0,18,18
3,6755.0,30,21
4,7455.0,41,32
5,8108.0,63,45
6,8867.0,76,68
7,9518.0,84,53
8,10118.0,90,68
9,11153.0,101,100
10,11821.0,113,88
11,12736.0,124,109
12,13921.0,127,118
13,15045.0,135,137
14,16330.0,145,156
15,17913.0,155,189
16,19324.0,161,188
17,21193.0,166,224
18,23035.0,171,246
19,25012.0,177,247
20,27201.0,183,277
21,29810.0,180,295
22,32599.0,188,335
23,35909.0,196,375
24,39237.0,203,391
25,42577.0,207,420
26,46039.0,211,425
27,50049.0,216,470
28,54571.0,220,527
29,59377.0,228,540
30,65143.0,234,598
31,71459.0,240,647
32,78155.0,240,674
33,85210.0,248,691
34,93034.0,249,759
35,101662.0,260,808
36,111369.0,261,845
