,time,departure_city,arrival_city,departing_infected,arriving_infected
0,0,366,396,44,436.0
1,0,366,212,40,388.0
2,0,366,501,1,2.0
3,1,212,145,1,8.0
4,1,212,160,1,11.0
5,1,212,173,1,7.0
6,1,212,255,1,8.0
7,1,212,273,1,8.0
8,1,212,349,1,10.0
9,1,366,396,38,367.0
10,1,366,212,31,339.0
11,1,396,512,1,8.0
12,1,396,103,1,7.0
13,1,396,123,1,11.0
14,1,396,145,2,19.0
15,1,396,158,1,11.0
16,1,396,255,2,18.0
17,1,396,276,1,10.0
18,1,396,302,2,20.0
19,1,396,414,1,8.0
20,1,396,495,1,11.0
21,2,212,544,1,10.0
22,2,212,545,1,7.0
23,2,212,615,1,9.0
24,2,212,614,1,8.0
25,2,212,145,2,15.0
26,2,212,214,1,8.0
27,2,212,563,1,7.0
28,2,212,370,2,15.0
29,2,212,394,1,12.0
30,2,212,585,2,18.0
31,2,302,141,1,14.0
32,2,366,396,33,424.0
33,2,366,212,24,263.0
34,2,396,5,1,5.0
35,2,396,563,1,9.0
36,2,396,614,1,9.0
37,2,396,627,1,9.0
38,2,396,255,5,37.0
39,2,396,370,2,12.0
40,2,396,453,2,20.0
41,2,396,495,3,27.0
42,3,212,558,1,9.0
43,3,212,582,1,9.0
44,3,212,598,1,9.0
45,3,212,151,1,12.0
46,3,212,349,2,12.0
47,3,212,366,1,8.0
48,3,212,370,1,9.0
49,3,212,388,1,10.0
50,3,212,405,1,8.0
51,3,212,585,1,7.0
52,3,212,453,1,13.0
53,3,212,495,2,16.0
54,3,276,501,1,10.0
55,3,302,559,1,5.0
56,3,366,396,29,326.0
57,3,366,212,40,411.0
58,3,396,544,2,19.0
59,3,396,558,1,10.0
60,3,396,606,1,10.0
61,3,396,627,2,22.0
62,3,396,158,1,7.0
63,3,396,160,1,8.0
64,3,396,255,2,19.0
65,3,396,273,1,10.0
66,3,396,276,1,12.0
67,3,396,414,3,27.0
68,3,396,495,1,7.0
69,3,495,559,1,12.0
70,3,544,13,1,8.0
71,3,544,326,1,12.0
72,3,614,212,1,10.0
73,3,627,212,1,8.0
74,4,212,519,1,10.0
75,4,212,14,1,7.0
76,4,212,24,1,8.0
77,4,212,558,2,18.0
78,4,212,76,1,10.0
79,4,212,93,1,7.0
80,4,212,178,1,9.0
81,4,212,255,1,7.0
82,4,212,273,1,10.0
83,4,212,330,1,9.0
84,4,212,349,1,10.0
85,4,212,412,1,12.0
86,4,212,442,1,8.0
87,4,212,453,2,18.0
88,4,212,487,1,10.0
89,4,255,406,1,10.0
90,4,366,396,30,268.0
91,4,366,212,33,293.0
92,4,370,13,1,10.0
93,4,370,286,1,8.0
