,num_infected,cities_infected,num_interactions
0,2000.0,1,0
1,2321.0,3,2
2,2545.0,11,10
3,2757.0,19,12
4,3218.0,28,19
5,3445.0,39,26
6,3669.0,47,26
7,4075.0,58,42
8,4346.0,66,38
9,4697.0,75,47
10,5301.0,81,64
11,5763.0,89,57
12,6310.0,95,74
13,6934.0,104,89
14,7515.0,109,84
15,8199.0,109,86
16,8875.0,115,95
17,9803.0,122,116
18,10550.0,133,119
19,11572.0,138,143
20,12390.0,141,136
21,13473.0,145,152
22,14676.0,157,185
23,15937.0,162,185
24,17407.0,166,219
25,19076.0,169,221
26,20409.0,176,231
27,22050.0,184,253
28,24038.0,184,276
29,26146.0,192,302
30,28647.0,198,329
31,30998.0,201,329
32,33877.0,210,395
33,36938.0,215,396
34,39955.0,221,406
35,43757.0,226,453
36,47162.0,233,449
