,num_infected,cities_infected,num_interactions
0,1000,1,0
1,1011,3,2
2,1029,5,4
3,1048,10,8
4,1108,13,7
5,1112,17,8
6,1114,23,9
7,1197,32,17
8,1248,40,15
9,1245,46,15
10,1325,55,23
11,1359,59,14
12,1394,61,22
13,1306,59,8
14,1291,60,14
15,1268,59,14
16,1290,59,19
17,1267,60,16
18,1259,60,14
19,1296,64,24
20,1295,62,17
21,1267,61,15
22,1291,63,20
23,1257,65,17
24,1296,70,21
25,1277,67,17
26,1297,67,20
27,1366,69,27
28,1411,73,25
29,1420,74,19
30,1420,76,20
31,1358,74,14
32,1290,76,14
33,1294,81,20
34,1268,79,18
35,1248,76,17
36,1313,74,26
