,num_infected,cities_infected,num_interactions
0,1000.0,1,0
1,1095.0,3,2
2,1231.0,4,3
3,1365.0,13,11
4,1530.0,18,11
5,1678.0,22,8
6,1891.0,29,14
7,2033.0,38,19
8,2159.0,43,17
9,2319.0,53,25
10,2501.0,61,30
11,2762.0,67,33
12,2938.0,70,31
13,3080.0,75,30
14,3184.0,80,30
15,3336.0,83,36
16,3637.0,88,51
17,4071.0,94,60
18,4524.0,100,64
19,4958.0,108,65
20,5406.0,116,78
21,5797.0,121,69
22,6269.0,125,75
23,6731.0,129,80
24,7370.0,134,93
25,7949.0,135,93
26,8446.0,138,96
27,8828.0,141,93
28,9523.0,141,123
29,10205.0,143,117
30,10973.0,147,140
31,11810.0,153,137
32,12803.0,154,174
33,14009.0,156,191
34,15250.0,163,183
35,16702.0,169,202
36,18199.0,182,222
