,num_infected,cities_infected,num_interactions
0,5000.0,1,0
1,5268.0,3,2
2,5722.0,17,16
3,6348.0,25,20
4,7196.0,40,35
5,7645.0,59,45
6,8168.0,67,39
7,8894.0,79,62
8,9675.0,90,76
9,10441.0,100,75
10,11418.0,107,92
11,12382.0,116,91
12,13540.0,129,123
13,14769.0,135,133
14,15937.0,140,136
15,17379.0,149,173
16,18899.0,158,179
17,20603.0,161,197
18,22435.0,170,221
19,24701.0,177,261
20,26780.0,181,267
21,29251.0,191,294
22,31800.0,194,319
23,34260.0,205,332
24,37523.0,211,382
25,41131.0,222,409
26,44730.0,230,453
27,48670.0,233,459
28,53172.0,237,493
29,58624.0,245,585
30,64166.0,249,587
31,69763.0,254,609
32,76091.0,253,668
33,82673.0,259,702
34,90891.0,258,773
35,98870.0,263,795
36,107599.0,269,820
