,num_infected,cities_infected,num_interactions
0,2000,1,0
1,1988,3,2
2,2080,8,7
3,2106,13,8
4,2050,15,5
5,2183,23,16
6,2272,32,17
7,2355,40,20
8,2436,52,29
9,2494,58,28
10,2584,64,36
11,2647,70,32
12,2693,72,32
13,2697,72,33
14,2769,77,33
15,2810,82,36
16,2768,83,29
17,2776,86,36
18,2871,92,47
19,2915,93,43
20,2907,91,36
21,2866,94,31
22,2940,99,43
23,2936,101,36
24,2998,101,41
25,3066,105,49
26,3030,102,35
27,3084,102,46
28,3208,106,53
29,3250,109,49
30,3295,110,49
31,3302,113,46
32,3303,112,46
33,3268,110,44
34,3332,112,48
35,3373,110,51
36,3387,112,44
