,num_infected,cities_infected,num_interactions
0,3000.0,1,0
1,2662.0,4,3
2,2368.0,10,9
3,2143.0,15,8
4,2030.0,20,17
5,1855.0,27,15
6,1641.0,34,14
7,1509.0,42,18
8,1388.0,44,15
9,1255.0,44,16
10,1178.0,45,19
11,1097.0,47,20
12,943.0,45,10
13,855.0,44,13
14,742.0,45,11
15,696.0,50,14
16,584.0,46,6
17,534.0,45,11
18,443.0,43,5
19,366.0,39,5
20,290.0,33,1
21,257.0,27,6
22,259.0,28,8
23,229.0,26,5
24,181.0,24,2
25,162.0,25,4
26,132.0,23,2
27,117.0,26,3
28,98.0,22,2
29,67.0,16,0
30,60.0,15,2
31,60.0,14,2
32,49.0,12,1
33,59.0,14,3
34,58.0,13,2
35,53.0,13,2
36,35.0,12,0
