,time,departure_city,arrival_city,departing_infected,arriving_infected
0,0,366,396,43,310.0
1,0,366,212,25,145.0
2,1,212,255,1,8.0
3,1,212,495,1,8.0
4,1,366,396,27,208.0
5,1,366,212,22,140.0
6,1,396,544,2,20.0
7,1,396,558,1,7.0
8,1,396,614,1,10.0
9,1,396,255,2,17.0
10,1,396,414,1,8.0
11,2,212,5,1,6.0
12,2,212,42,1,6.0
13,2,212,103,1,7.0
14,2,212,622,1,8.0
15,2,212,627,1,8.0
16,2,212,128,1,7.0
17,2,212,370,1,8.0
18,2,255,278,1,7.0
19,2,366,384,1,1.0
20,2,366,396,25,204.0
21,2,366,212,21,145.0
22,2,396,512,1,6.0
23,2,396,145,1,9.0
24,2,396,158,1,10.0
25,2,396,255,2,11.0
26,2,396,273,1,6.0
27,2,396,302,1,9.0
28,2,495,212,1,8.0
29,3,212,8,1,9.0
30,3,212,145,1,9.0
31,3,212,178,1,9.0
32,3,212,200,1,8.0
33,3,212,405,1,6.0
34,3,366,396,14,114.0
35,3,366,212,13,106.0
36,3,396,516,1,7.0
37,3,396,627,1,7.0
38,3,396,145,1,8.0
39,3,396,158,1,8.0
40,3,396,238,1,7.0
41,3,396,255,2,17.0
42,3,396,495,1,8.0
43,4,42,278,1,6.0
44,4,212,14,1,7.0
45,4,212,544,1,7.0
46,4,212,615,1,6.0
47,4,212,558,1,7.0
48,4,212,117,1,7.0
49,4,212,273,1,5.0
50,4,212,323,1,7.0
51,4,212,324,1,8.0
52,4,212,370,1,7.0
53,4,212,395,1,6.0
54,4,366,396,12,103.0
55,4,366,212,14,95.0
56,4,396,512,1,7.0
57,4,396,519,1,8.0
58,4,396,544,1,11.0
59,4,396,558,1,7.0
60,4,396,563,1,7.0
61,4,396,598,1,7.0
62,4,396,627,2,20.0
63,4,396,238,2,11.0
64,4,396,255,1,6.0
65,4,396,276,3,16.0
66,4,396,308,1,5.0
67,4,396,495,1,8.0
68,5,145,54,1,8.0
69,5,212,158,1,8.0
70,5,212,214,1,11.0
71,5,212,255,1,6.0
72,5,212,353,1,8.0
73,5,212,585,1,9.0
74,5,255,278,1,10.0
75,5,255,382,1,9.0
76,5,255,501,1,7.0
77,5,278,238,1,11.0
78,5,366,396,8,55.0
79,5,366,212,13,124.0
80,5,396,512,1,6.0
81,5,396,5,1,10.0
82,5,396,519,2,15.0
83,5,396,528,1,7.0
84,5,396,563,1,7.0
85,5,396,152,1,7.0
86,5,396,160,1,7.0
87,5,396,214,1,10.0
88,5,396,255,1,7.0
89,5,396,302,1,7.0
90,5,396,370,1,9.0
91,5,519,560,1,5.0
92,5,627,54,1,7.0
