,num_infected,cities_infected,num_interactions
0,3000.0,1,0
1,3559.0,3,2
2,4446.0,11,11
3,5502.0,25,20
4,6649.0,41,36
5,8279.0,52,43
6,10138.0,65,57
7,12157.0,80,81
8,14440.0,89,80
9,17976.0,104,124
10,22073.0,119,154
11,26612.0,136,198
12,32363.0,154,235
13,39275.0,165,274
14,47722.0,181,337
15,57788.0,197,398
16,70550.0,205,477
17,86064.0,219,571
18,105029.0,237,668
19,128666.0,238,762
20,158027.0,247,860
21,192916.0,261,977
22,235525.0,276,1065
23,286588.0,291,1174
24,349953.0,306,1308
25,427768.0,312,1419
26,522837.0,320,1549
27,639356.0,327,1649
28,780381.0,332,1721
29,953473.0,343,1826
30,1162405.0,351,1932
31,1417431.0,360,2036
32,1736079.0,366,2113
33,2119974.0,372,2215
34,2592976.0,380,2267
35,3168679.0,389,2373
36,3878081.0,400,2445
