,num_infected,cities_infected,num_interactions
0,2000.0,1,0
1,2454.0,3,2
2,2860.0,9,8
3,3435.0,19,14
4,4055.0,29,19
5,4835.0,37,21
6,5800.0,49,28
7,7210.0,62,48
8,8598.0,74,52
9,10486.0,89,88
10,12838.0,99,108
11,15471.0,110,113
12,18595.0,122,130
13,22552.0,131,166
14,26940.0,140,199
15,32840.0,153,260
16,39750.0,169,303
17,48102.0,181,383
18,58186.0,190,404
19,70929.0,204,496
20,86996.0,218,575
21,105999.0,230,696
22,129018.0,245,754
23,156658.0,257,851
24,190846.0,275,997
25,232625.0,286,1079
26,283393.0,301,1224
27,346235.0,309,1299
28,421608.0,318,1413
29,514905.0,324,1550
30,627963.0,331,1650
31,766327.0,347,1734
32,935444.0,356,1816
33,1142279.0,363,1955
34,1395916.0,369,2007
35,1707212.0,375,2124
36,2088461.0,381,2209
