,num_infected,cities_infected,num_interactions
0,1000.0,1,0
1,1108.0,3,2
2,1178.0,9,8
3,1179.0,13,8
4,1172.0,15,6
5,1190.0,19,10
6,1178.0,23,9
7,1241.0,30,15
8,1286.0,37,16
9,1251.0,41,10
10,1213.0,41,12
11,1197.0,43,13
12,1224.0,46,12
13,1256.0,54,19
14,1278.0,59,20
15,1334.0,59,23
16,1336.0,64,19
17,1337.0,64,21
18,1420.0,69,28
19,1440.0,71,22
20,1469.0,73,22
21,1521.0,71,27
22,1557.0,71,26
23,1546.0,76,22
24,1611.0,79,29
25,1632.0,75,26
26,1690.0,77,26
27,1710.0,79,27
28,1686.0,79,23
29,1679.0,82,22
30,1737.0,82,32
31,1741.0,86,24
32,1742.0,87,27
33,1768.0,86,29
34,1823.0,88,33
35,1884.0,88,34
36,1951.0,91,32
