,num_infected,cities_infected,num_interactions
0,5000.0,1,0
1,5159.0,3,2
2,5409.0,16,15
3,5684.0,28,19
4,5831.0,40,27
5,6265.0,54,48
6,6611.0,74,54
7,6704.0,80,51
8,6723.0,91,53
9,6905.0,96,65
10,7036.0,104,64
11,7283.0,111,82
12,7447.0,116,73
13,7629.0,124,80
14,7814.0,131,87
15,7860.0,140,85
16,7913.0,138,98
17,8037.0,143,104
18,8403.0,150,115
19,8651.0,153,124
20,8773.0,148,106
21,9137.0,149,130
22,9372.0,149,126
23,9824.0,151,151
24,9916.0,148,117
25,10044.0,150,127
26,10161.0,150,116
27,10358.0,150,144
28,10536.0,152,132
29,10921.0,153,162
30,11115.0,158,152
31,11524.0,162,160
32,11777.0,163,156
33,12061.0,168,169
34,12472.0,170,183
35,12762.0,177,175
36,13115.0,177,194
