,num_infected,cities_infected,num_interactions
0,4000,1,0
1,4177,3,2
2,4382,12,12
3,4586,25,18
4,4742,36,22
5,4889,45,32
6,4859,53,31
7,4950,61,37
8,5076,71,50
9,5193,81,46
10,5422,90,58
11,5449,93,57
12,5592,99,64
13,5677,104,56
14,5725,109,56
15,5779,114,67
16,6105,118,80
17,6226,125,75
18,6429,136,82
19,6608,138,86
20,6711,141,81
21,6909,142,99
22,7154,140,98
23,7371,143,97
24,7588,149,116
25,7748,145,111
26,7877,144,112
27,8085,148,114
28,8353,147,113
29,8375,149,103
30,8595,151,127
31,8889,155,137
32,9057,158,122
33,9194,158,125
34,9359,163,124
35,9726,170,149
36,9856,173,136
