,num_infected,cities_infected,num_interactions
0,2000.0,1,0
1,2482.0,3,2
2,2950.0,11,10
3,3547.0,20,14
4,4379.0,33,21
5,5360.0,44,26
6,6463.0,60,38
7,7650.0,68,44
8,9341.0,77,67
9,11445.0,87,80
10,13786.0,96,94
11,16748.0,109,133
12,20508.0,124,154
13,24818.0,134,198
14,30231.0,145,224
15,36725.0,157,276
16,44669.0,169,328
17,54482.0,178,392
18,65516.0,197,459
19,80002.0,211,547
20,97195.0,223,632
21,119156.0,239,761
22,144868.0,251,832
23,175994.0,264,933
24,214380.0,279,1021
25,261121.0,290,1173
26,318735.0,301,1286
27,388779.0,311,1404
28,474460.0,322,1493
29,580296.0,327,1588
30,707416.0,335,1693
31,865516.0,343,1808
32,1059028.0,352,1888
33,1293511.0,360,2003
34,1581446.0,369,2106
35,1935464.0,374,2171
36,2367544.0,381,2244
