,num_infected,cities_infected,num_interactions
0,1000.0,1,0
1,1297.0,3,2
2,1588.0,8,7
3,1933.0,14,8
4,2276.0,20,9
5,2720.0,29,15
6,3138.0,38,18
7,3690.0,45,24
8,4385.0,57,36
9,5429.0,67,40
10,6542.0,75,55
11,7861.0,79,67
12,9259.0,89,72
13,11182.0,102,97
14,13724.0,111,134
15,16544.0,122,147
16,20184.0,134,194
17,24534.0,148,222
18,29823.0,156,253
19,36449.0,165,326
20,44604.0,180,373
21,54134.0,189,454
22,65799.0,196,517
23,80503.0,214,600
24,97613.0,220,687
25,118646.0,238,765
26,144216.0,249,868
27,175516.0,264,939
28,213602.0,275,1050
29,261215.0,286,1213
30,316848.0,295,1292
31,385620.0,306,1364
32,470396.0,314,1530
33,573277.0,324,1608
34,700219.0,333,1735
35,853696.0,340,1799
36,1044562.0,347,1916
