,num_infected,cities_infected,num_interactions
0,3000.0,1,0
1,3206.0,3,2
2,3283.0,13,12
3,3425.0,26,20
4,3427.0,31,13
5,3600.0,40,23
6,3751.0,50,27
7,3918.0,63,39
8,3914.0,69,28
9,3908.0,74,33
10,3923.0,79,42
11,3991.0,86,45
12,4035.0,87,38
13,4140.0,93,47
14,4206.0,96,58
15,4277.0,100,56
16,4380.0,106,58
17,4446.0,105,53
18,4590.0,107,71
19,4822.0,112,76
20,4867.0,116,56
21,5056.0,122,78
22,5149.0,122,68
23,5284.0,124,75
24,5303.0,129,68
25,5347.0,127,75
26,5434.0,131,78
27,5452.0,134,63
28,5427.0,132,66
29,5626.0,135,91
30,5756.0,136,86
31,5884.0,140,87
32,5963.0,146,84
33,6091.0,152,87
34,6274.0,153,102
35,6346.0,156,83
36,6672.0,158,115
