,num_infected,cities_infected,num_interactions
0,4000,1,0
1,3836,3,2
2,3756,8,7
3,3626,22,17
4,3541,31,15
5,3452,46,24
6,3288,52,21
7,3137,57,19
8,3089,68,33
9,2904,73,26
10,2796,74,31
11,2654,75,32
12,2497,78,29
13,2351,78,26
14,2194,82,28
15,2057,83,23
16,1875,83,21
17,1721,75,21
18,1593,73,22
19,1457,76,19
20,1382,72,22
21,1370,74,28
22,1387,76,31
23,1320,75,23
24,1179,68,12
25,1122,63,18
26,1047,60,17
27,1014,64,19
28,1027,64,25
29,986,66,19
30,886,64,11
31,846,66,17
32,759,62,10
33,711,58,13
34,642,57,8
35,600,56,11
36,541,49,8
