,num_infected,cities_infected,num_interactions
0,4000.0,1,0
1,4307.0,3,2
2,4944.0,11,10
3,5496.0,29,28
4,5932.0,42,27
5,6335.0,53,35
6,7068.0,71,52
7,7909.0,80,55
8,8703.0,86,58
9,9353.0,95,76
10,10074.0,103,82
11,10934.0,111,100
12,12041.0,116,118
13,13265.0,121,133
14,14462.0,135,136
15,15575.0,139,150
16,16898.0,148,177
17,18309.0,149,173
18,19946.0,153,222
19,22169.0,160,261
20,24308.0,169,264
21,26522.0,176,281
22,29021.0,180,326
23,31771.0,186,336
24,34589.0,186,357
25,38258.0,193,416
26,41744.0,199,412
27,45282.0,208,443
28,49637.0,213,494
29,54745.0,218,534
30,60179.0,227,566
31,65571.0,238,603
32,71346.0,245,645
33,77680.0,254,663
34,84970.0,256,712
35,93076.0,260,771
36,101386.0,268,789
