,num_infected,cities_infected,num_interactions
0,2000,1,0
1,1992,3,2
2,2074,7,6
3,2117,11,9
4,2148,15,12
5,2208,24,19
6,2325,36,25
7,2456,40,19
8,2415,46,15
9,2393,52,22
10,2439,59,27
11,2563,71,31
12,2523,72,25
13,2684,77,44
14,2762,82,32
15,2671,87,27
16,2760,89,38
17,2719,90,30
18,2730,94,35
19,2733,91,29
20,2699,88,31
21,2722,87,37
22,2706,90,36
23,2790,89,43
24,2841,91,44
25,2830,92,34
26,2929,100,47
27,2937,100,39
28,3071,105,53
29,3076,109,42
30,3105,110,41
31,3143,114,47
32,3106,112,38
33,3166,113,51
34,3235,114,52
35,3195,114,42
36,3281,116,54
