,num_infected,cities_infected,num_interactions
0,1000,1,0
1,1034,3,2
2,1080,6,5
3,1060,9,5
4,1022,11,5
5,993,14,7
6,936,17,5
7,911,17,4
8,884,23,8
9,897,27,10
10,941,33,14
11,918,37,10
12,953,45,16
13,980,48,15
14,1069,52,23
15,1105,54,18
16,1104,57,16
17,1131,61,17
18,1161,62,22
19,1248,67,25
20,1335,72,24
21,1334,73,17
22,1340,77,20
23,1314,77,17
24,1304,77,19
25,1325,80,24
26,1290,78,17
27,1223,82,13
28,1244,77,21
29,1173,73,12
30,1265,72,31
31,1270,75,19
32,1256,77,18
33,1221,80,16
34,1252,80,20
35,1326,78,29
36,1322,81,21
