,num_infected,cities_infected,num_interactions
0,3000.0,1,0
1,3572.0,3,2
2,4347.0,10,9
3,5395.0,25,22
4,6590.0,42,37
5,8098.0,58,53
6,9691.0,67,56
7,11787.0,80,76
8,14499.0,95,97
9,17878.0,102,118
10,22025.0,115,156
11,26495.0,138,180
12,32025.0,144,218
13,39260.0,161,292
14,47440.0,169,319
15,57164.0,184,393
16,69463.0,196,462
17,83591.0,211,516
18,101364.0,224,623
19,123634.0,232,729
20,151628.0,243,823
21,184468.0,260,903
22,225454.0,269,1046
23,275211.0,279,1144
24,334937.0,293,1274
25,407425.0,304,1362
26,498403.0,313,1518
27,605990.0,316,1602
28,741649.0,321,1697
29,907387.0,334,1833
30,1106935.0,343,1906
31,1355801.0,350,2024
32,1656099.0,359,2101
33,2030248.0,368,2173
34,2484691.0,384,2281
35,3041686.0,393,2342
36,3721858.0,400,2440
