,num_infected,cities_infected,num_interactions
0,3000.0,1,0
1,3645.0,3,2
2,4309.0,9,9
3,5167.0,16,13
4,6237.0,30,26
5,7699.0,53,45
6,9350.0,73,55
7,11194.0,91,76
8,13519.0,98,84
9,16116.0,108,111
10,19779.0,124,147
11,23763.0,131,169
12,28762.0,141,198
13,35445.0,156,269
14,43137.0,172,316
15,52834.0,185,393
16,64117.0,194,423
17,77776.0,211,528
18,94425.0,222,590
19,115392.0,233,712
20,140512.0,241,784
21,171795.0,252,909
22,210082.0,265,1014
23,256093.0,273,1124
24,311804.0,283,1228
25,380406.0,299,1341
26,463278.0,307,1461
27,567357.0,318,1552
28,694687.0,327,1679
29,844810.0,338,1762
30,1031739.0,346,1855
31,1260128.0,354,1967
32,1538046.0,359,2038
33,1882877.0,370,2131
34,2297476.0,387,2230
35,2805845.0,396,2338
36,3435792.0,402,2422
