,num_infected,cities_infected,num_interactions
0,1000,1,0
1,1021,3,2
2,1040,5,4
3,1027,6,4
4,1062,10,7
5,1142,18,13
6,1198,27,17
7,1222,33,13
8,1245,37,11
9,1344,49,20
10,1356,52,16
11,1364,54,13
12,1377,60,16
13,1384,59,17
14,1421,60,22
15,1432,58,17
16,1460,60,22
17,1417,58,16
18,1425,59,19
19,1431,65,22
20,1368,65,13
21,1396,67,23
22,1431,72,24
23,1476,74,28
24,1497,80,23
25,1485,79,21
26,1545,79,30
27,1547,84,25
28,1489,84,16
29,1528,88,26
30,1535,88,23
31,1535,89,23
32,1446,86,13
33,1410,78,19
34,1445,79,25
35,1469,84,24
36,1432,78,20
