,num_infected,cities_infected,num_interactions
0,2000.0,1,0
1,2393.0,4,3
2,2800.0,7,5
3,3453.0,15,13
4,4320.0,24,19
5,5427.0,37,27
6,6432.0,49,37
7,7737.0,65,54
8,9479.0,76,67
9,11734.0,91,89
10,14109.0,102,108
11,17325.0,112,141
12,21262.0,131,172
13,26290.0,137,217
14,31960.0,153,259
15,39072.0,165,313
16,47369.0,177,361
17,58232.0,190,469
18,70923.0,203,509
19,86681.0,217,608
20,105855.0,228,665
21,128433.0,239,777
22,156217.0,250,854
23,189633.0,266,961
24,231527.0,275,1082
25,282184.0,290,1226
26,343728.0,298,1303
27,418836.0,308,1425
28,510205.0,319,1537
29,625646.0,327,1640
30,765102.0,335,1745
31,935178.0,343,1823
32,1139545.0,352,1938
33,1392733.0,362,2027
34,1701701.0,368,2114
35,2078580.0,374,2171
36,2548301.0,383,2295
