,time,departure_city,arrival_city,departing_infected,arriving_infected
0,0,366,396,5,42
1,0,366,212,7,42
2,1,212,302,1,8
3,1,366,396,6,36
4,1,366,212,5,33
5,2,212,214,1,8
6,2,212,395,1,5
7,2,366,396,10,67
8,2,366,212,5,34
9,3,212,24,1,7
10,3,212,627,1,6
11,3,366,396,2,9
12,3,366,212,5,35
13,4,212,302,1,6
14,4,212,385,1,7
15,4,366,396,3,20
16,4,396,414,1,6
17,5,24,212,1,5
18,5,212,528,1,7
19,5,212,273,1,9
20,5,302,396,1,8
21,5,302,278,1,7
22,5,366,396,3,20
23,5,366,212,3,23
24,5,396,619,1,8
25,5,414,212,1,9
26,6,212,276,1,6
27,6,212,412,1,7
28,6,366,396,2,15
29,6,366,212,2,17
30,6,396,38,1,6
31,6,396,614,1,7
32,6,396,276,1,8
33,6,528,278,1,6
34,7,212,24,1,7
35,7,212,38,1,7
36,7,212,117,1,9
37,7,366,396,1,6
38,8,212,273,1,8
39,8,273,623,1,7
40,8,366,396,1,7
41,8,366,212,1,8
42,8,396,519,1,10
43,8,396,544,1,5
44,8,396,563,1,7
45,8,396,414,1,8
46,9,212,214,1,7
47,9,528,623,1,7
48,10,212,544,1,8
49,10,278,225,1,6
50,10,366,396,2,12
51,10,366,212,1,6
52,10,396,255,1,7
53,11,212,495,1,7
54,11,519,278,1,5
55,11,623,14,1,8
56,12,225,278,1,8
57,12,273,212,1,6
58,12,396,178,1,7
59,13,212,545,1,7
60,13,212,500,1,7
61,13,225,278,1,10
62,13,544,501,1,7
63,14,278,255,1,7
64,14,396,627,1,7
65,15,500,13,1,9
66,15,545,285,1,7
