,time,departure_city,arrival_city,departing_infected,arriving_infected
0,0,366,396,35,246.0
1,0,366,212,25,172.0
2,1,212,598,2,14.0
3,1,212,124,1,7.0
4,1,212,231,1,7.0
5,1,212,255,1,7.0
6,1,212,495,1,4.0
7,1,366,396,40,314.0
8,1,366,212,27,182.0
9,1,396,512,1,6.0
10,1,396,103,2,13.0
11,1,396,627,1,6.0
12,1,396,169,1,4.0
13,1,396,238,1,6.0
14,1,396,255,4,24.0
15,2,212,558,1,8.0
16,2,212,606,1,6.0
17,2,212,178,2,14.0
18,2,212,388,1,9.0
19,2,231,212,1,6.0
20,2,255,212,1,6.0
21,2,366,396,21,198.0
22,2,366,212,15,78.0
23,2,396,519,1,7.0
24,2,396,614,1,8.0
25,2,396,255,1,5.0
26,2,396,276,3,21.0
27,2,396,414,1,5.0
28,3,212,214,1,7.0
29,3,212,302,1,8.0
30,3,212,361,1,7.0
31,3,276,13,1,7.0
32,3,366,396,12,84.0
33,3,366,212,15,133.0
34,3,396,563,1,7.0
35,3,396,619,1,6.0
36,3,396,238,1,6.0
37,3,396,255,2,15.0
38,3,396,453,1,8.0
39,3,598,212,1,7.0
40,4,212,395,1,5.0
41,4,214,212,1,6.0
42,4,366,396,6,47.0
43,4,366,212,5,40.0
44,4,388,212,1,6.0
45,4,396,614,1,7.0
46,4,396,276,1,5.0
47,5,212,63,1,7.0
48,5,212,622,1,7.0
49,5,212,128,1,6.0
50,5,212,405,1,7.0
51,5,366,396,7,51.0
52,5,366,212,2,12.0
53,5,396,516,1,6.0
54,5,396,627,1,4.0
55,5,396,145,1,5.0
56,5,396,255,3,19.0
57,5,396,414,1,5.0
58,5,619,501,1,7.0
59,6,178,278,1,6.0
60,6,212,63,1,6.0
61,6,212,221,1,8.0
62,6,212,238,1,7.0
63,6,212,447,1,5.0
64,6,212,495,1,8.0
65,6,366,396,3,17.0
66,6,366,212,6,36.0
67,6,396,160,1,6.0
68,6,396,276,1,8.0
69,6,453,623,1,7.0
70,7,145,501,1,5.0
71,7,212,512,1,5.0
72,7,212,231,1,5.0
73,7,212,255,2,19.0
74,7,212,405,1,6.0
75,7,366,396,2,9.0
76,7,366,212,3,24.0
77,7,396,627,1,6.0
78,7,396,145,1,6.0
79,7,396,158,1,6.0
80,7,396,370,1,5.0
81,8,212,42,1,7.0
82,8,255,70,1,6.0
83,8,276,13,1,6.0
84,8,366,396,6,38.0
85,8,366,212,3,24.0
86,8,396,24,1,7.0
87,8,396,38,1,5.0
88,8,396,276,2,11.0
89,8,396,453,1,6.0
90,8,405,501,1,8.0
91,8,495,559,1,8.0
92,9,212,195,1,7.0
93,9,212,302,1,7.0
94,9,212,370,1,6.0
95,9,278,112,1,7.0
96,9,366,396,1,5.0
97,9,366,212,1,7.0
98,9,396,519,1,6.0
99,9,396,103,1,6.0
100,9,396,238,1,6.0
101,9,396,255,1,6.0
102,10,212,622,1,8.0
103,10,366,396,3,16.0
104,11,112,278,1,8.0
105,11,366,396,1,8.0
106,11,396,519,1,6.0
107,11,396,619,1,6.0
108,11,396,273,1,5.0
109,11,396,276,1,7.0
110,11,396,370,1,6.0
111,12,366,396,2,16.0
112,12,366,212,2,16.0
113,12,396,544,1,7.0
114,12,396,574,1,6.0
115,13,212,255,1,8.0
116,13,276,382,1,7.0
117,13,278,447,1,7.0
118,13,366,212,1,6.0
119,13,396,531,1,7.0
120,13,396,544,1,8.0
121,13,396,598,1,7.0
122,13,396,414,1,5.0
123,14,278,112,1,6.0
124,16,396,214,1,6.0
125,16,396,453,1,8.0
126,20,212,405,1,5.0
