,num_infected,cities_infected,num_interactions
0,1000.0,1,0
1,967.0,3,2
2,926.0,6,5
3,900.0,7,3
4,805.0,10,6
5,750.0,10,5
6,763.0,15,11
7,767.0,18,7
8,751.0,21,10
9,758.0,25,9
10,695.0,25,6
11,697.0,28,11
12,668.0,33,9
13,650.0,37,13
14,611.0,41,11
15,593.0,41,11
16,544.0,41,8
17,501.0,40,8
18,489.0,40,11
19,471.0,37,9
20,434.0,37,6
21,375.0,32,3
22,317.0,31,2
23,277.0,31,3
24,256.0,29,5
25,208.0,25,1
26,163.0,21,0
27,154.0,21,3
28,118.0,18,0
29,103.0,19,2
30,92.0,13,2
31,89.0,14,2
32,76.0,12,1
33,67.0,13,1
34,61.0,10,1
35,55.0,10,1
36,41.0,9,0
