,num_infected,cities_infected,num_interactions
0,3000.0,1,0
1,3556.0,3,2
2,4427.0,15,14
3,5372.0,29,21
4,6574.0,41,32
5,7919.0,53,37
6,9510.0,69,52
7,11521.0,81,64
8,13906.0,88,85
9,16827.0,98,113
10,20701.0,109,153
11,25134.0,126,186
12,30077.0,140,196
13,36430.0,160,275
14,44222.0,173,305
15,53903.0,185,383
16,66318.0,196,469
17,80682.0,206,518
18,98933.0,220,627
19,120536.0,239,736
20,147146.0,254,801
21,178521.0,262,918
22,217805.0,269,1043
23,265333.0,281,1163
24,324225.0,295,1264
25,396167.0,307,1365
26,485327.0,316,1497
27,593384.0,324,1587
28,724567.0,335,1703
29,887640.0,340,1833
30,1084035.0,353,1938
31,1321925.0,362,2011
32,1617388.0,370,2104
33,1976974.0,378,2185
34,2423031.0,386,2235
35,2957015.0,394,2335
36,3611944.0,401,2395
