,num_infected,cities_infected,num_interactions
0,4000.0,1,0
1,4824.0,3,2
2,6075.0,16,17
3,7199.0,26,20
4,8909.0,42,33
5,10973.0,55,57
6,13231.0,73,69
7,16227.0,91,96
8,19940.0,105,139
9,23788.0,116,145
10,28893.0,125,176
11,35907.0,138,253
12,43754.0,154,288
13,53369.0,178,375
14,64539.0,189,403
15,79350.0,200,500
16,96031.0,213,581
17,117076.0,228,635
18,142576.0,238,734
19,173468.0,248,841
20,211009.0,261,963
21,256940.0,272,1102
22,312322.0,289,1224
23,380935.0,298,1310
24,464350.0,310,1456
25,567087.0,322,1549
26,690072.0,328,1635
27,840218.0,341,1697
28,1026354.0,357,1884
29,1252476.0,366,1942
30,1532315.0,376,2054
31,1871082.0,384,2127
32,2287332.0,390,2237
33,2785980.0,398,2318
34,3403643.0,402,2378
35,4160656.0,413,2445
36,5090391.0,420,2574
