,num_infected,cities_infected,num_interactions
0,5000,1,0
1,4886,3,2
2,4807,11,10
3,4649,25,23
4,4464,32,20
5,4349,38,23
6,4190,48,30
7,4110,59,31
8,3971,67,43
9,3907,73,40
10,3646,75,34
11,3390,76,29
12,3206,79,33
13,3096,83,43
14,2920,83,37
15,2804,86,43
16,2668,88,38
17,2615,93,46
18,2495,91,37
19,2503,92,48
20,2305,92,27
21,2260,91,41
22,2158,93,36
23,2007,89,29
24,1968,93,36
25,1872,88,31
26,1731,90,24
27,1671,90,32
28,1610,91,31
29,1479,89,21
30,1346,91,18
31,1242,82,19
32,1203,76,25
33,1077,72,13
34,1015,75,17
35,935,74,16
36,853,71,13
