,num_infected,cities_infected,num_interactions
0,3000.0,1,0
1,2755.0,3,2
2,2418.0,6,5
3,2152.0,16,12
4,2000.0,19,9
5,1805.0,25,12
6,1664.0,30,19
7,1524.0,41,23
8,1342.0,46,13
9,1158.0,45,12
10,975.0,42,5
11,911.0,40,15
12,837.0,46,14
13,758.0,45,14
14,644.0,42,8
15,584.0,42,10
16,530.0,40,10
17,459.0,36,8
18,400.0,30,5
19,353.0,28,7
20,316.0,29,7
21,282.0,27,5
22,266.0,23,7
23,233.0,26,4
24,199.0,28,3
25,166.0,25,3
26,141.0,22,3
27,154.0,23,6
28,128.0,19,2
29,115.0,18,3
30,97.0,16,2
31,84.0,16,2
32,81.0,14,3
33,73.0,14,2
34,53.0,14,0
35,43.0,13,1
36,28.0,10,0
