,num_infected,cities_infected,num_interactions
0,2000.0,1,0
1,2030.0,3,2
2,2044.0,10,9
3,2137.0,17,10
4,2109.0,24,11
5,2139.0,29,10
6,2172.0,33,13
7,2223.0,41,21
8,2256.0,50,21
9,2224.0,54,16
10,2288.0,56,16
11,2314.0,59,27
12,2381.0,64,26
13,2322.0,67,17
14,2277.0,69,19
15,2428.0,77,40
16,2406.0,78,24
17,2475.0,87,39
18,2568.0,87,38
19,2600.0,93,39
20,2649.0,96,37
21,2728.0,104,42
22,2767.0,106,41
23,2766.0,102,37
24,2741.0,105,35
25,2757.0,102,40
26,2740.0,100,38
27,2688.0,101,30
28,2699.0,104,38
29,2715.0,103,39
30,2799.0,103,51
31,2794.0,105,40
32,2912.0,107,53
33,3014.0,110,53
34,3034.0,108,44
35,3111.0,108,50
36,3092.0,107,39
