,num_infected,cities_infected,num_interactions
0,4000,1,0
1,3564,3,2
2,3216,11,10
3,2887,20,13
4,2631,26,13
5,2371,35,18
6,2116,42,19
7,1843,45,11
8,1617,48,18
9,1531,52,21
10,1381,53,20
11,1244,57,21
12,1081,55,13
13,983,58,14
14,872,56,15
15,760,54,11
16,673,48,9
17,605,44,13
18,488,43,4
19,434,39,8
20,392,36,9
21,369,34,11
22,336,32,8
23,285,30,4
24,249,25,5
25,216,25,4
26,175,21,2
27,151,20,3
28,119,18,1
29,109,17,4
30,85,15,1
31,70,14,1
32,67,16,2
33,54,13,1
34,43,11,1
35,50,11,3
36,35,11,0
