,time,departure_city,arrival_city,departing_infected,arriving_infected
0,0,366,396,16,112.0
1,0,366,212,7,48.0
2,0,366,501,1,2.0
3,1,212,255,1,5.0
4,1,366,396,9,52.0
5,1,366,212,10,61.0
6,1,396,276,1,5.0
7,2,366,396,6,27.0
8,2,366,212,2,8.0
9,2,396,123,1,6.0
10,3,212,24,1,6.0
11,3,366,396,4,23.0
12,3,366,212,3,14.0
13,4,366,396,1,5.0
14,4,366,212,1,6.0
15,4,396,519,1,6.0
16,4,396,615,1,6.0
17,4,396,276,1,6.0
18,5,24,501,1,5.0
19,5,366,396,3,16.0
20,5,366,212,1,6.0
21,5,396,160,1,6.0
22,6,366,212,1,5.0
23,6,396,255,1,6.0
24,7,366,396,1,6.0
25,9,396,512,1,6.0
26,11,396,38,1,5.0
