,num_infected,cities_infected,num_interactions
0,4000.0,1,0
1,3693.0,4,3
2,3283.0,10,8
3,3060.0,19,13
4,2766.0,27,16
5,2459.0,31,12
6,2261.0,39,16
7,2016.0,45,19
8,1747.0,47,18
9,1569.0,51,14
10,1351.0,50,13
11,1176.0,50,13
12,1068.0,51,17
13,967.0,48,15
14,865.0,49,12
15,754.0,45,11
16,662.0,44,8
17,572.0,38,8
18,515.0,37,8
19,475.0,37,11
20,449.0,40,12
21,355.0,35,2
22,297.0,33,5
23,260.0,33,5
24,219.0,29,4
25,191.0,26,5
26,147.0,21,1
27,131.0,20,3
28,109.0,19,2
29,85.0,17,1
30,77.0,16,2
31,58.0,12,1
32,59.0,13,2
33,51.0,10,1
34,36.0,8,0
35,26.0,8,0
36,18.0,7,0
