,num_infected,cities_infected,num_interactions
0,1000.0,1,0
1,878.0,3,2
2,791.0,5,4
3,733.0,6,4
4,630.0,8,4
5,533.0,8,2
6,492.0,15,9
7,468.0,20,9
8,399.0,21,4
9,355.0,21,6
10,304.0,22,4
11,270.0,26,6
12,202.0,22,0
13,200.0,16,5
14,161.0,15,1
15,131.0,15,1
16,109.0,12,2
17,118.0,11,3
18,90.0,10,0
19,67.0,8,0
20,49.0,6,0
21,36.0,4,0
22,26.0,3,0
23,20.0,3,0
24,15.0,3,0
25,11.0,3,0
26,8.0,3,0
27,13.0,3,1
28,9.0,3,0
29,5.0,2,0
30,3.0,1,0
31,2.0,1,0
32,1.0,1,0
33,0.0,0,0
34,0.0,0,0
35,0.0,0,0
36,0.0,0,0
