,num_infected,cities_infected,num_interactions
0,5000,1,0
1,5065,3,2
2,5054,11,10
3,5234,25,20
4,5353,34,22
5,5523,41,26
6,5741,55,39
7,5772,60,29
8,5896,68,45
9,6090,81,55
10,6348,89,61
11,6449,98,59
12,6638,105,72
13,6865,115,73
14,7062,116,79
15,7234,117,87
16,7458,117,84
17,7705,123,93
18,7958,128,102
19,8266,130,113
20,8433,136,112
21,8661,138,108
22,8808,141,108
23,8973,147,124
24,9067,150,110
25,9271,155,120
26,9543,155,140
27,9772,153,131
28,9950,154,131
29,10207,155,139
30,10405,161,134
31,10585,165,140
32,10968,165,155
33,11343,169,165
34,11501,174,147
35,11820,175,166
36,12168,174,169
