,num_infected,cities_infected,num_interactions
0,5000.0,1,0
1,5871.0,4,3
2,7149.0,20,19
3,8612.0,39,36
4,10694.0,54,39
5,13137.0,68,60
6,15919.0,84,78
7,19536.0,96,108
8,23783.0,107,126
9,28748.0,120,159
10,35264.0,138,220
11,42502.0,152,257
12,51314.0,164,307
13,62079.0,172,391
14,76329.0,182,471
15,93180.0,194,553
16,113778.0,207,617
17,139239.0,226,757
18,169958.0,239,819
19,207480.0,256,941
20,252646.0,265,1084
21,307045.0,278,1177
22,374542.0,293,1309
23,456128.0,304,1427
24,555873.0,314,1548
25,676212.0,324,1625
26,823726.0,332,1749
27,1006118.0,340,1831
28,1228062.0,352,1967
29,1498092.0,361,2035
30,1827158.0,372,2130
31,2233408.0,378,2189
32,2730465.0,390,2320
33,3335965.0,399,2375
34,4074552.0,414,2470
35,4980438.0,425,2552
36,6096233.0,431,2620
