,num_infected,cities_infected,num_interactions
0,4000,1,0
1,3897,3,2
2,3969,13,13
3,3853,24,17
4,3738,35,24
5,3700,49,33
6,3499,60,32
7,3558,69,45
8,3431,76,32
9,3283,82,45
10,3132,86,34
11,2964,83,39
12,2752,85,32
13,2589,86,30
14,2569,83,38
15,2496,84,38
16,2391,82,37
17,2356,87,45
18,2204,90,32
19,2156,84,36
20,2035,87,33
21,1895,85,26
22,1834,85,30
23,1668,83,22
24,1530,78,21
25,1452,77,22
26,1390,80,25
27,1254,80,17
28,1201,72,21
29,1187,67,26
30,1103,71,17
31,1034,67,18
32,913,64,9
33,844,60,12
34,772,63,11
35,738,65,15
36,752,64,23
