,num_infected,cities_infected,num_interactions
0,3000.0,1,0
1,3110.0,4,3
2,3278.0,12,11
3,3293.0,21,14
4,3429.0,29,15
5,3453.0,40,25
6,3594.0,55,31
7,3552.0,63,27
8,3677.0,72,37
9,3649.0,76,29
10,3818.0,81,41
11,3834.0,84,31
12,3993.0,88,46
13,4135.0,91,56
14,4151.0,89,45
15,4225.0,98,50
16,4360.0,102,62
17,4489.0,106,57
18,4519.0,115,58
19,4602.0,118,68
20,4625.0,122,56
21,4799.0,124,75
22,4987.0,128,80
23,5047.0,131,73
24,5140.0,135,74
25,5260.0,133,78
26,5415.0,131,79
27,5587.0,127,81
28,5584.0,133,72
29,5618.0,137,77
30,5659.0,136,76
31,5668.0,137,74
32,5792.0,137,88
33,5896.0,139,83
34,5991.0,140,85
35,6030.0,139,82
36,6195.0,139,96
