,num_infected,cities_infected,num_interactions
0,5000,1,0
1,4601,3,2
2,4193,15,14
3,3796,22,13
4,3598,37,25
5,3315,54,37
6,2929,60,23
7,2587,65,25
8,2367,67,33
9,2175,73,33
10,1902,73,23
11,1644,67,18
12,1493,61,21
13,1338,61,17
14,1159,58,17
15,1061,59,22
16,1006,58,23
17,878,63,14
18,764,63,14
19,650,58,9
20,631,53,17
21,516,49,5
22,426,43,5
23,355,38,4
24,301,34,5
25,256,33,4
26,220,32,5
27,188,30,4
28,181,27,6
29,139,25,1
30,121,21,3
31,94,16,1
32,75,14,1
33,85,15,4
34,59,11,0
35,43,11,0
36,31,10,0
