,num_infected,cities_infected,num_interactions
0,4000.0,1,0
1,4208.0,3,2
2,4346.0,10,9
3,4505.0,19,15
4,4659.0,31,24
5,4860.0,41,27
6,5080.0,53,39
7,5259.0,66,44
8,5366.0,77,49
9,5520.0,85,51
10,5751.0,93,64
11,5919.0,97,57
12,6042.0,104,63
13,6160.0,111,67
14,6322.0,116,84
15,6466.0,115,76
16,6647.0,119,84
17,6807.0,126,93
18,6890.0,129,86
19,7001.0,126,89
20,7087.0,128,88
21,7189.0,132,92
22,7419.0,135,101
23,7794.0,143,115
24,7989.0,147,106
25,8195.0,149,107
26,8283.0,151,112
27,8399.0,146,114
28,8650.0,149,132
29,8767.0,155,114
30,9093.0,161,135
31,9382.0,165,141
32,9429.0,164,115
33,9588.0,167,132
34,9954.0,168,155
35,10150.0,170,137
36,10536.0,176,152
