,num_infected,cities_infected,num_interactions
0,1000.0,1,0
1,1301.0,3,2
2,1706.0,7,6
3,2115.0,19,15
4,2472.0,23,11
5,3090.0,36,30
6,3791.0,46,31
7,4465.0,56,29
8,5350.0,65,46
9,6641.0,78,61
10,7908.0,89,67
11,9605.0,101,88
12,11683.0,107,101
13,14050.0,118,128
14,17026.0,130,145
15,20668.0,145,178
16,24809.0,156,212
17,30120.0,166,274
18,36661.0,176,322
19,44231.0,187,370
20,53969.0,197,439
21,65272.0,207,513
22,80376.0,225,620
23,97904.0,232,682
24,119569.0,245,782
25,145434.0,258,852
26,177076.0,264,973
27,216021.0,273,1078
28,263166.0,283,1186
29,320686.0,297,1318
30,391577.0,304,1402
31,478710.0,316,1538
32,585653.0,325,1629
33,715259.0,330,1713
34,875758.0,341,1803
35,1066201.0,350,1938
36,1301044.0,356,1998
