,num_infected,cities_infected,num_interactions
0,3000,1,0
1,2944,3,2
2,2799,7,6
3,2685,14,12
4,2584,18,10
5,2468,25,12
6,2385,32,16
7,2317,43,21
8,2225,47,19
9,2139,49,22
10,2074,53,27
11,2041,57,24
12,1887,56,21
13,1822,59,24
14,1767,60,19
15,1705,64,24
16,1612,62,22
17,1547,63,23
18,1541,63,29
19,1405,64,16
20,1373,66,24
21,1254,63,17
22,1214,62,22
23,1053,62,7
24,1013,64,17
25,928,61,13
26,891,57,18
27,813,55,12
28,712,51,6
29,630,49,8
30,547,46,6
31,516,43,9
32,463,40,5
33,419,39,6
34,364,35,4
35,311,32,3
36,283,31,5
