,num_infected,cities_infected,num_interactions
0,2000.0,1,0
1,2412.0,3,2
2,2989.0,8,8
3,3586.0,15,15
4,4276.0,27,17
5,5266.0,42,28
6,6377.0,51,37
7,7715.0,63,53
8,9463.0,76,65
9,11612.0,87,83
10,14197.0,99,117
11,17340.0,113,133
12,20940.0,126,144
13,25617.0,140,221
14,31271.0,149,254
15,37795.0,166,288
16,46410.0,182,367
17,56583.0,198,425
18,68561.0,211,463
19,83266.0,220,538
20,101090.0,229,632
21,123622.0,240,749
22,150603.0,252,857
23,183131.0,262,929
24,222428.0,269,1043
25,271811.0,280,1206
26,331940.0,288,1324
27,405948.0,303,1401
28,494634.0,315,1537
29,603433.0,321,1610
30,734668.0,328,1681
31,897579.0,340,1819
32,1096241.0,347,1909
33,1338060.0,351,1977
34,1634683.0,361,2100
35,1992673.0,368,2180
36,2437496.0,378,2274
