,num_infected,cities_infected,num_interactions
0,3000.0,1,0
1,3500.0,3,2
2,4168.0,10,10
3,4876.0,21,15
4,5716.0,33,18
5,6973.0,50,29
6,8834.0,62,55
7,10639.0,72,53
8,12762.0,88,69
9,15548.0,106,100
10,18829.0,121,128
11,23071.0,132,181
12,28460.0,139,201
13,34233.0,150,239
14,41529.0,163,290
15,50386.0,178,332
16,61410.0,190,422
17,74153.0,202,466
18,90641.0,211,570
19,111073.0,220,672
20,135636.0,233,758
21,165080.0,250,904
22,201394.0,263,959
23,247132.0,279,1112
24,302081.0,290,1220
25,369029.0,299,1334
26,448179.0,310,1422
27,545956.0,316,1545
28,665776.0,323,1665
29,813777.0,335,1758
30,995062.0,346,1858
31,1214451.0,353,1978
32,1484088.0,361,2025
33,1816346.0,369,2079
34,2226553.0,379,2229
35,2726103.0,391,2302
36,3329646.0,400,2382
