,num_infected,cities_infected,num_interactions
0,5000.0,1,0
1,4499.0,3,2
2,4189.0,15,14
3,3774.0,23,12
4,3458.0,28,17
5,3130.0,40,25
6,2851.0,49,25
7,2573.0,58,28
8,2356.0,67,22
9,2126.0,64,22
10,1877.0,66,17
11,1660.0,67,18
12,1552.0,65,27
13,1389.0,64,20
14,1278.0,63,25
15,1162.0,64,24
16,1019.0,65,17
17,904.0,67,15
18,803.0,65,12
19,692.0,62,11
20,615.0,60,13
21,464.0,52,0
22,365.0,46,2
23,329.0,41,8
24,271.0,36,4
25,227.0,32,3
26,189.0,24,3
27,140.0,22,0
28,121.0,18,3
29,113.0,19,3
30,90.0,18,1
31,63.0,16,0
32,50.0,15,1
33,33.0,13,0
34,20.0,9,0
35,11.0,7,0
36,4.0,2,0
