,num_infected,cities_infected,num_interactions
0,5000.0,1,0
1,5982.0,3,2
2,7239.0,19,18
3,8757.0,29,28
4,10548.0,43,37
5,12945.0,70,64
6,16208.0,83,74
7,19844.0,99,107
8,24154.0,115,138
9,29050.0,126,149
10,35056.0,141,223
11,43154.0,161,268
12,52528.0,178,330
13,64035.0,185,400
14,77489.0,198,453
15,94617.0,210,551
16,114039.0,223,616
17,139196.0,234,745
18,168720.0,248,835
19,205853.0,267,968
20,250512.0,277,1048
21,305378.0,288,1170
22,372902.0,297,1313
23,455802.0,305,1435
24,554340.0,320,1532
25,677528.0,330,1638
26,828379.0,341,1789
27,1011008.0,348,1825
28,1236185.0,357,1954
29,1507877.0,363,2053
30,1840102.0,377,2146
31,2253736.0,381,2214
32,2756101.0,394,2294
33,3370093.0,407,2383
34,4117799.0,415,2480
35,5030089.0,422,2535
36,6156234.0,433,2666
