,num_infected,cities_infected,num_interactions
0,4000.0,1,0
1,4652.0,3,2
2,5809.0,17,16
3,6960.0,27,20
4,8476.0,42,34
5,10132.0,54,49
6,12312.0,77,71
7,14571.0,87,74
8,18485.0,100,115
9,22414.0,114,137
10,27392.0,129,169
11,32889.0,139,204
12,40341.0,155,278
13,49489.0,166,328
14,60263.0,180,388
15,72699.0,188,466
16,88911.0,198,569
17,108844.0,208,638
18,133017.0,224,765
19,161755.0,243,850
20,198062.0,259,941
21,241321.0,277,1044
22,294460.0,287,1181
23,357763.0,296,1297
24,435125.0,308,1405
25,532472.0,315,1518
26,649016.0,326,1604
27,792594.0,337,1726
28,970092.0,348,1833
29,1184606.0,357,1911
30,1448871.0,368,2024
31,1768028.0,379,2091
32,2157482.0,386,2206
33,2636654.0,395,2286
34,3222611.0,404,2357
35,3945451.0,411,2444
36,4809771.0,422,2526
