,num_infected,cities_infected,num_interactions
0,1000.0,1,0
1,1218.0,3,2
2,1565.0,6,5
3,2005.0,14,11
4,2364.0,20,12
5,2902.0,32,21
6,3477.0,40,18
7,4377.0,55,40
8,5366.0,69,53
9,6494.0,76,64
10,7940.0,86,71
11,9503.0,92,76
12,11383.0,104,100
13,13595.0,117,126
14,16134.0,123,124
15,19626.0,136,175
16,23673.0,147,192
17,28813.0,157,226
18,35246.0,170,301
19,42539.0,178,333
20,51607.0,186,420
21,62786.0,202,504
22,76311.0,216,561
23,92740.0,231,660
24,111968.0,238,694
25,136068.0,253,812
26,165795.0,266,953
27,202861.0,276,1081
28,246685.0,292,1131
29,300060.0,302,1252
30,365857.0,311,1355
31,448825.0,316,1483
32,549991.0,325,1616
33,670877.0,334,1689
34,819517.0,343,1799
35,1001213.0,350,1858
36,1227118.0,355,2000
