,num_infected,cities_infected,num_interactions
0,4000.0,1,0
1,4186.0,4,3
2,4442.0,21,21
3,4679.0,32,18
4,4768.0,41,25
5,4907.0,57,34
6,4966.0,65,37
7,5300.0,74,47
8,5522.0,83,59
9,5637.0,91,52
10,5772.0,97,57
11,5843.0,99,62
12,5895.0,102,61
13,6141.0,107,73
14,6190.0,110,70
15,6280.0,112,75
16,6322.0,113,66
17,6653.0,119,107
18,6716.0,121,82
19,6915.0,126,89
20,6987.0,126,90
21,7226.0,126,99
22,7429.0,131,101
23,7711.0,139,113
24,7737.0,141,99
25,7940.0,142,109
26,8177.0,144,114
27,8297.0,145,114
28,8625.0,148,128
29,8744.0,148,116
30,8972.0,158,123
31,9183.0,163,124
32,9303.0,162,119
33,9575.0,166,137
34,9822.0,166,141
35,10016.0,165,137
36,10175.0,171,139
