,num_infected,cities_infected,num_interactions
0,4000.0,1,0
1,3805.0,4,3
2,3687.0,13,11
3,3572.0,23,18
4,3516.0,33,24
5,3391.0,39,25
6,3257.0,48,24
7,3178.0,57,27
8,3060.0,64,32
9,2979.0,69,34
10,2813.0,72,30
11,2682.0,75,29
12,2598.0,81,37
13,2573.0,87,39
14,2310.0,87,21
15,2162.0,86,23
16,2121.0,83,34
17,2144.0,90,41
18,2014.0,90,26
19,1895.0,87,30
20,1824.0,84,25
21,1724.0,81,24
22,1567.0,79,17
23,1439.0,76,19
24,1357.0,72,24
25,1259.0,66,19
26,1213.0,61,23
27,1120.0,62,17
28,1029.0,61,14
29,950.0,57,13
30,900.0,55,18
31,868.0,61,17
32,830.0,66,15
33,797.0,65,16
34,724.0,63,10
35,687.0,64,14
36,620.0,62,9
