,num_infected,cities_infected,num_interactions
0,4000.0,1,0
1,3974.0,3,2
2,3920.0,16,15
3,3731.0,26,17
4,3698.0,39,23
5,3579.0,47,26
6,3472.0,53,25
7,3383.0,61,30
8,3318.0,71,37
9,3062.0,78,29
10,2898.0,84,33
11,2765.0,88,39
12,2627.0,89,31
13,2509.0,88,34
14,2427.0,88,34
15,2323.0,86,31
16,2309.0,89,43
17,2177.0,86,33
18,2002.0,85,26
19,1981.0,86,38
20,1849.0,81,27
21,1704.0,82,23
22,1640.0,79,30
23,1493.0,77,19
24,1440.0,76,26
25,1348.0,71,21
26,1305.0,73,26
27,1168.0,73,12
28,1073.0,71,16
29,997.0,69,14
30,942.0,66,18
31,865.0,62,14
32,788.0,54,9
33,696.0,53,8
34,623.0,54,8
35,614.0,54,15
36,576.0,55,11
