,num_infected,cities_infected,num_interactions
0,3000.0,1,0
1,3342.0,3,2
2,3662.0,12,11
3,4038.0,20,16
4,4380.0,27,21
5,4887.0,40,35
6,5511.0,60,45
7,6096.0,73,55
8,6454.0,78,51
9,7208.0,89,69
10,7856.0,97,78
11,8535.0,100,82
12,9128.0,110,84
13,9749.0,114,94
14,10777.0,121,131
15,11593.0,128,116
16,12730.0,130,136
17,13875.0,141,158
18,14873.0,144,144
19,16160.0,150,164
20,17494.0,158,185
21,19238.0,167,232
22,20734.0,175,218
23,22569.0,179,245
24,24783.0,181,299
25,26954.0,185,285
26,29678.0,198,326
27,32412.0,203,363
28,35384.0,208,374
29,38426.0,216,397
30,42170.0,220,437
31,46190.0,227,476
32,50460.0,228,494
33,54852.0,236,541
34,59917.0,244,569
35,65523.0,248,612
36,71668.0,255,636
