,num_infected,cities_infected,num_interactions
0,4000.0,1,0
1,4437.0,3,2
2,4760.0,14,14
3,5265.0,24,19
4,5864.0,46,38
5,6569.0,63,41
6,7339.0,78,53
7,7859.0,86,56
8,8543.0,95,65
9,9279.0,98,70
10,10138.0,105,92
11,11065.0,119,101
12,12305.0,129,123
13,13287.0,138,119
14,14615.0,148,146
15,15567.0,151,145
16,16816.0,154,160
17,18313.0,155,182
18,19942.0,162,215
19,21578.0,171,217
20,23365.0,170,240
21,25401.0,171,268
22,27651.0,174,293
23,29977.0,182,311
24,32908.0,197,368
25,36000.0,201,372
26,38804.0,205,365
27,42204.0,214,429
28,46320.0,217,463
29,50327.0,221,470
30,54954.0,229,539
31,60219.0,233,566
32,65714.0,232,579
33,71921.0,234,643
34,78329.0,243,667
35,85653.0,248,705
36,93632.0,256,763
