,num_infected,cities_infected,num_interactions
0,4000.0,1,0
1,4942.0,3,2
2,5977.0,16,15
3,7136.0,32,25
4,8822.0,41,30
5,10923.0,68,62
6,13465.0,83,83
7,16571.0,98,102
8,19934.0,113,109
9,24078.0,123,150
10,29671.0,133,205
11,36144.0,149,225
12,44156.0,166,292
13,53125.0,173,318
14,65127.0,182,418
15,79742.0,190,513
16,96724.0,208,568
17,117734.0,221,665
18,144230.0,234,767
19,175724.0,248,877
20,214435.0,259,981
21,261610.0,273,1097
22,318610.0,282,1243
23,388484.0,299,1329
24,474819.0,313,1479
25,580129.0,323,1558
26,709978.0,327,1656
27,868243.0,337,1807
28,1059850.0,346,1879
29,1295934.0,351,1967
30,1582102.0,357,2085
31,1935283.0,365,2150
32,2362876.0,372,2257
33,2890406.0,379,2323
34,3534222.0,391,2410
35,4318812.0,399,2505
36,5284365.0,405,2565
