,num_infected,cities_infected,num_interactions
0,5000.0,1,0
1,4596.0,3,2
2,4119.0,13,12
3,3885.0,25,20
4,3462.0,32,17
5,3178.0,39,19
6,2847.0,47,22
7,2660.0,49,26
8,2458.0,58,34
9,2247.0,64,27
10,2036.0,66,25
11,1832.0,72,32
12,1600.0,71,19
13,1409.0,70,20
14,1224.0,68,18
15,1066.0,58,15
16,990.0,66,22
17,846.0,62,12
18,735.0,60,11
19,628.0,58,8
20,576.0,55,15
21,493.0,56,8
22,420.0,52,7
23,353.0,44,6
24,294.0,40,4
25,251.0,40,5
26,195.0,36,2
27,162.0,27,3
28,157.0,26,5
29,140.0,25,4
30,119.0,23,3
31,105.0,20,3
32,80.0,16,1
33,91.0,16,4
34,98.0,17,4
35,91.0,16,3
36,77.0,16,2
