,num_infected,cities_infected,num_interactions
0,3000.0,1,0
1,3238.0,4,3
2,3538.0,10,9
3,4056.0,21,19
4,4310.0,29,16
5,4694.0,42,27
6,5208.0,58,47
7,5608.0,67,47
8,6063.0,79,51
9,6570.0,87,61
10,7241.0,96,78
11,7971.0,104,84
12,8687.0,115,85
13,9604.0,124,119
14,10489.0,130,124
15,11433.0,136,132
16,12375.0,138,135
17,13460.0,145,155
18,14516.0,154,152
19,15691.0,160,170
20,17131.0,170,194
21,19010.0,177,244
22,20826.0,182,236
23,22497.0,183,249
24,24582.0,187,280
25,26789.0,192,298
26,29005.0,198,296
27,31812.0,211,356
28,34507.0,216,366
29,37512.0,220,391
30,40442.0,221,387
31,43919.0,225,453
32,47632.0,225,477
33,52217.0,230,520
34,56956.0,238,555
35,62918.0,251,638
36,68546.0,252,627
