,num_infected,cities_infected,num_interactions
0,4000.0,1,0
1,4115.0,3,2
2,4087.0,6,5
3,4219.0,18,14
4,4516.0,31,20
5,4653.0,40,23
6,4682.0,53,30
7,4784.0,61,35
8,4873.0,72,45
9,4848.0,81,43
10,4926.0,87,46
11,5187.0,93,62
12,5313.0,98,54
13,5362.0,99,57
14,5482.0,100,64
15,5587.0,107,70
16,5756.0,113,76
17,5877.0,117,72
18,6064.0,123,82
19,6298.0,130,94
20,6475.0,134,84
21,6839.0,134,102
22,6983.0,139,97
23,7151.0,143,99
24,7287.0,140,100
25,7342.0,139,89
26,7572.0,145,118
27,7829.0,139,115
28,8008.0,139,110
29,8225.0,141,122
30,8355.0,145,107
31,8558.0,144,122
32,8833.0,141,130
33,9005.0,142,120
34,9357.0,146,142
35,9434.0,151,126
36,9603.0,151,128
