,num_infected,cities_infected,num_interactions
0,5000.0,1,0
1,5106.0,3,2
2,5123.0,16,16
3,5249.0,33,29
4,5428.0,41,25
5,5803.0,56,36
6,6160.0,67,54
7,6392.0,77,55
8,6680.0,92,65
9,6733.0,100,50
10,6836.0,102,64
11,7099.0,112,73
12,7302.0,119,76
13,7515.0,127,88
14,7632.0,125,80
15,7823.0,123,89
16,8174.0,134,107
17,8384.0,136,100
18,8540.0,137,103
19,8577.0,135,96
20,8672.0,138,108
21,8961.0,142,123
22,8969.0,142,98
23,9264.0,149,127
24,9584.0,153,131
25,9924.0,155,143
26,10268.0,161,147
27,10375.0,167,131
28,10677.0,173,139
29,11034.0,175,167
30,11217.0,175,139
31,11586.0,177,165
32,11968.0,178,163
33,11933.0,180,141
34,12285.0,178,175
35,12646.0,178,185
36,12997.0,182,181
